srjbatiwvdqhulxkzencfgmyop	1.4
srjbatiwvdqhulxkzencfgmyop	1.4
srjbatiwvdqhulxkzencfgmyop	1.4
srjbatiwvdqhulxkzencfgmyop	1.4
rnvtakzwhdmjglxuoefcpbyqis	1
rnvtakzwhdmjglxuoefcpbyqis	1
rnvtakzwhdmjglxuoefcpbyqis	1
rnvtakzwhdmjglxuoefcpbyqis	1
nfikdujczaqoblegvwpxstmyhr	0.5
nfikdujczaqoblegvwpxstmyhr	0.5
nfikdujczaqoblegvwpxstmyhr	0.5
nfikdujczaqoblegvwpxstmyhr	0.5
pszgdbveoamiklcthxrwnuyqjf	0.4
pszgdbveoamiklcthxrwnuyqjf	0.4
pszgdbveoamiklcthxrwnuyqjf	0.4
pszgdbveoamiklcthxrwnuyqjf	0.4
fphuagoxjdyvtlwbicserkqmzn	0.4
fphuagoxjdyvtlwbicserkqmzn	0.4
fphuagoxjdyvtlwbicserkqmzn	0.4
fphuagoxjdyvtlwbicserkqmzn	0.4
