txefhirokpnlymawzcusqvbdjg	2.2
txefhirokpnlymawzcusqvbdjg	2.2
txefhirokpnlymawzcusqvbdjg	2.2
txefhirokpnlymawzcusqvbdjg	2.2
ybheaqvlmcjtgzoxfpnwikdrsu	0.7
ybheaqvlmcjtgzoxfpnwikdrsu	0.7
ybheaqvlmcjtgzoxfpnwikdrsu	0.7
ybheaqvlmcjtgzoxfpnwikdrsu	0.7
zydbrqnkscamfwvtxphlijguoe	0.2
zydbrqnkscamfwvtxphlijguoe	0.2
zydbrqnkscamfwvtxphlijguoe	0.2
zydbrqnkscamfwvtxphlijguoe	0.2
xfugniaslpvwbtjzycrmqoehkd	0.1
xfugniaslpvwbtjzycrmqoehkd	0.1
xfugniaslpvwbtjzycrmqoehkd	0.1
xfugniaslpvwbtjzycrmqoehkd	0.1
fgrdvijmwpozexkybcatqsunlh	0.1
fgrdvijmwpozexkybcatqsunlh	0.1
fgrdvijmwpozexkybcatqsunlh	0.1
fgrdvijmwpozexkybcatqsunlh	0.1
