tvmcbrhagfolqknjeiwxudzyps	0.8
tvmcbrhagfolqknjeiwxudzyps	0.8
oakcjitpemrlshuvbzqgnxywdf	0.8
oakcjitpemrlshuvbzqgnxywdf	0.8
slvrpfagdoxkubwiecmjytnhzq	0.3
slvrpfagdoxkubwiecmjytnhzq	0.3
pstfyovlkxjqnugcerdiwbamhz	0.3
pstfyovlkxjqnugcerdiwbamhz	0.3
hzpxmjsquicngwkfeobrdyltva	0.3
hzpxmjsquicngwkfeobrdyltva	0.3
tydgkvfsnzcueqhmbrjixwloap	0.2
tydgkvfsnzcueqhmbrjixwloap	0.2
dfomwralhgvsunecbixzqjpkty	0.2
dfomwralhgvsunecbixzqjpkty	0.2
flaidmpexrghnjqzbckvwoutys	0.1
flaidmpexrghnjqzbckvwoutys	0.1
aptzocyuqimehxngbvwrjksdfl	0.1
aptzocyuqimehxngbvwrjksdfl	0.1
vahitcznwrfgkduxejyobmqpsl	0
vahitcznwrfgkduxejyobmqpsl	0
