tvmcbrhagfolqknjeiwxudzyps	0.8
tvmcbrhagfolqknjeiwxudzyps	0.8
oakcjitpemrlshuvbzqgnxywdf	0.8
oakcjitpemrlshuvbzqgnxywdf	0.8
gjclrmiasqotevnbyxfpudzhwk	0.4
gjclrmiasqotevnbyxfpudzhwk	0.4
jlhaefmpizuvgcrodstbxnyqwk	0.3
jlhaefmpizuvgcrodstbxnyqwk	0.3
hioeclbpadnfqjxkmwgturyszv	0.3
hioeclbpadnfqjxkmwgturyszv	0.3
evclikzpfsrobaujwgmdnxytqh	0.3
evclikzpfsrobaujwgmdnxytqh	0.3
krtgcleavpuswbdmfyxhnozqij	0.2
krtgcleavpuswbdmfyxhnozqij	0.2
csbrvjpalydmhgukiwefonzxqt	0.2
csbrvjpalydmhgukiwefonzxqt	0.2
cfjiavdplwxktenhzqbmruygso	0.2
cfjiavdplwxktenhzqbmruygso	0.2
blkvgsfarinjxcotpqheduzwym	0.2
blkvgsfarinjxcotpqheduzwym	0.2
