fevbazsdhrqckjwpuoglnyimtx	4.7
uklmqnsxzbwtodapiegyhcfrvj	3.9
ioyrwhsjnmavexqpfkgcztubld	3.6
iotrwhsjnmayexqpfkgvzlubcd	3.6
dicwhbsorqzlfknpxugtmvjaye	3.5
xflazmsebwntuohpjigyrcdqvk	3.4
qmtxkugzfdoyrhepwbsvilajcn	3.4
zayefxgbdouvqripnwscjthklm	3.3
rntujogqkfdyhaxpbzsvelmicw	3.3
edthbasiwnmyxurpkjgvqlozcf	3.3
bhyidegwouxvzqjpmnscktrfla	3.3
nqckujgmxeilwbfphastdvzoyr	3.2
kxvzmqsfahrcjibpodglwyentu	3.2
juyqnrskmahviezpdfgcbtxwlo	3.2
ojcnrwsuqzbldfmpexgtavkhyi	3
hwloidgrjkftamupzqsyxcnevb	3
wrvjoignuxecbzkpamslfyqdth	2.9
nqvkujgmxeicwbfphasldyzotr	2.9
mzcfxkgaeijlnwdprhstovbuyq	2.9
abldefghijktmnopqrsyucwxvz	2.6
