vbkwjxypeirlsnauozqgmhdtcf	1.8
vbkwjxypeirlsnauozqgmhdtcf	1.8
xvbtprfmgaoldqjeyzsihckuwn	1
xvbtprfmgaoldqjeyzsihckuwn	1
mudrevhtgjsowzablnfykcqpix	0.7
mudrevhtgjsowzablnfykcqpix	0.7
kpqrgmczyesbwlatuoxhdifnjv	0.7
kpqrgmczyesbwlatuoxhdifnjv	0.7
qzxshdjocywprbantumifevlgk	0.4
qzxshdjocywprbantumifevlgk	0.4
xomwifgujcrzspalntdevykbhq	0.2
xomwifgujcrzspalntdevykbhq	0.2
szrdckpywftmovjquehangxlib	0.2
szrdckpywftmovjquehangxlib	0.2
ryhtaniepwozdmjlqukgxfbvcs	0.1
ryhtaniepwozdmjlqukgxfbvcs	0.1
hekogxcuipdytzjvlqnfbwsmar	0.1
hekogxcuipdytzjvlqnfbwsmar	0.1
bmsoihwzfgdvtljueyrckanqpx	0.1
bmsoihwzfgdvtljueyrckanqpx	0.1
