xwqdfvubgocnltkirhszyejapm	0.6
xwqdfvubgocnltkirhszyejapm	0.6
xwqdfvubgocnltkirhszyejapm	0.6
wlmtfvgqiuanhcxopdyzrkbesj	0.6
gsbjdeazmqyhcwipnlufxtokrv	0.2
gsbjdeazmqyhcwipnlufxtokrv	0.2
gsbjdeazmqyhcwipnlufxtokrv	0.2
iyqbtkezjmrdalosnhgfwcuxpv	0.1
hmofzyeqljrkpgwsaivbnxdtuc	0.1
hmofzyeqljrkpgwsaivbnxdtuc	0.1
hmofzyeqljrkpgwsaivbnxdtuc	0.1
djufzrkmhbpxsilyeovqnwtcga	0.1
xhtqmprbofgcydijklauenzwvs	0
tizojurfwbvxmkhlygpdeaqncs	0
tizojurfwbvxmkhlygpdeaqncs	0
tizojurfwbvxmkhlygpdeaqncs	0
kldbqryjifutshgmewcoanzxvp	0
kldbqryjifutshgmewcoanzxvp	0
kldbqryjifutshgmewcoanzxvp	0
cozubgpflqvwjxdhristkemnay	0
