rcktshnwqmzgbluejfdapyivxo	4.2
cmbrklusgzhydvaeinftqwoxpj	4.1
efgbphcxuizynvqtmalsjrdokw	3.9
zimfwjbxlshpcaoterkngdqvyu	3.8
zbrqxdlsnitahkpemjwcugfyov	3.8
woyqsldtcvuirzmxphbakjgefn	3.8
vyapcwfelknigtmsxdqjourzbh	3.8
gbnsohzdctjvfrxywkqiuampel	3.8
ovguadienlqmyzjwshtfxpkrcb	3.6
iwbnrzudagfphlvytcmjsqeoxk	3.3
jtwblusdqihozkpygaefnmxrvc	3.2
lpvxiqmyzrctajwdohskeungbf	3.1
zmjcoptwdahsnfveryxbkiulgq	2.9
vyqkerlthpamusfxonjwdcbigz	2.9
timbvuqswcdxljyezgohrfpkan	2.9
smfgvcjxrenohwytiudzblkpqa	2.9
ajcklnpwyrbvhogemqiztdxsuf	2.9
lguxrydehsfjqacwvbpointmkz	2.8
rvxegaqyhokwcibdpfulmzstnj	2.7
kapozgwedxjmncbsyhuvflqirt	2.6
