uvponkqtbalsdhexwjfrygmzic	4.4
cmbrklusgzhydvaeinftqwoxpj	4.1
cmbrklusgzhydvaeinftqwoxpj	4.1
efgbphcxuizynvqtmalsjrdokw	3.9
zimfwjbxlshpcaoterkngdqvyu	3.8
zimfwjbxlshpcaoterkngdqvyu	3.8
zbrqxdlsnitahkpemjwcugfyov	3.8
woyqsldtcvuirzmxphbakjgefn	3.8
vyapcwfelknigtmsxdqjourzbh	3.8
vyapcwfelknigtmsxdqjourzbh	3.8
jxyatfoeuvgzwhisklrnpqbcmd	3.3
hseiugfxknjwbrvtzdycmqoapl	3.3
neimabgxdzcvjuptslqhfkywor	3.2
hzimjqrsftlkunxecwpdboavyg	3.2
vyqkerlthpamusfxonjwdcbigz	2.9
timbvuqswcdxljyezgohrfpkan	2.9
timbvuqswcdxljyezgohrfpkan	2.9
smfgvcjxrenohwytiudzblkpqa	2.9
apoyzdktjwrelnixvcguqbfsmh	2.9
kapozgwedxjmncbsyhuvflqirt	2.6
