indxbhzeouctplwjrsvgkyfaqm	0.8
izwxfbjlsupoeamqdtyvchgknr	0.5
izwxfbjlsupoeamqdtyvchgknr	0.5
izwxfbjlsupoeamqdtyvchgknr	0.5
kmoefsyjvznpguhxiqdtrwalbc	0.3
ylrdthaipkxoegjcsmzvwunfbq	0.2
ylrdthaipkxoegjcsmzvwunfbq	0.2
ylrdthaipkxoegjcsmzvwunfbq	0.2
vemrsylicaxtpfzkowngduqbhj	0.2
crslgthqyjzevubxinwodmkafp	0.2
crslgthqyjzevubxinwodmkafp	0.2
crslgthqyjzevubxinwodmkafp	0.2
qwdzafbrimyevhnplgcoxtujks	0.1
qwdzafbrimyevhnplgcoxtujks	0.1
qwdzafbrimyevhnplgcoxtujks	0.1
jdrnlbhmiwvpgyqcefktxsuzao	0.1
credylbojqkgtsavmuxpnfwhzi	0.1
pdlwhafsqncvotkyruxezgmbji	0
pdlwhafsqncvotkyruxezgmbji	0
pdlwhafsqncvotkyruxezgmbji	0
