vbkwjxypeirlsnauozqgmhdtcf	1.8
vbkwjxypeirlsnauozqgmhdtcf	1.8
xvbtprfmgaoldqjeyzsihckuwn	1
xvbtprfmgaoldqjeyzsihckuwn	1
zcakbrwlqhjgtmpuoysnivxdef	0.3
zcakbrwlqhjgtmpuoysnivxdef	0.3
hozxructvikbgmfynawjlqdspe	0.3
hozxructvikbgmfynawjlqdspe	0.3
zwjbvotlscpiuhmeyfdqaxrkgn	0.2
zwjbvotlscpiuhmeyfdqaxrkgn	0.2
jdqiswlaktgcozhnemrxfbvpuy	0.2
jdqiswlaktgcozhnemrxfbvpuy	0.2
qrxckdafplutwjzynhvbmisgoe	0.1
qrxckdafplutwjzynhvbmisgoe	0.1
mrzvxthwbgdkepyoficalnsqju	0.1
mrzvxthwbgdkepyoficalnsqju	0.1
asngqclidwehrzmfupxvykbjto	0.1
asngqclidwehrzmfupxvykbjto	0.1
nxvhdsiyjltwcazofmbkpgqeru	0
nxvhdsiyjltwcazofmbkpgqeru	0
