sxykzqrojmilhfawncuptevbdg	2.2
sxykzqrojmilhfawncuptevbdg	2.2
ktevuxyjpgzldnrmacohbsqfwi	2
ktevuxyjpgzldnrmacohbsqfwi	2
usnvcfqiaopltrmdgebzkwxyhj	1.7
usnvcfqiaopltrmdgebzkwxyhj	1.7
okaqcnxzrjhlbygwisfuvmtedp	1.6
okaqcnxzrjhlbygwisfuvmtedp	1.6
bugxerfpmizlkqohjwycvdsnta	1.2
bugxerfpmizlkqohjwycvdsnta	1.2
nyaudfqcizelxrpkmhgwstbjvo	0.8
nyaudfqcizelxrpkmhgwstbjvo	0.8
aerownxczusltyhvgdimkbfpqj	0.8
aerownxczusltyhvgdimkbfpqj	0.8
efpkmxyujhclqnzbrwastdoivg	0.7
efpkmxyujhclqnzbrwastdoivg	0.7
ybjswqrzopclvfitadnexhugkm	0.6
ybjswqrzopclvfitadnexhugkm	0.6
foitsynhgzulvxjdpmecqwkabr	0.6
foitsynhgzulvxjdpmecqwkabr	0.6
