vbkwjxypeirlsnauozqgmhdtcf	1.8
vbkwjxypeirlsnauozqgmhdtcf	1.8
tvmcbrhagfolqknjeiwxudzyps	0.8
tvmcbrhagfolqknjeiwxudzyps	0.8
oakcjitpemrlshuvbzqgnxywdf	0.8
oakcjitpemrlshuvbzqgnxywdf	0.8
jemybdzagrolquvntiwxfkphcs	0.8
jemybdzagrolquvntiwxfkphcs	0.8
avkyjncpehslriobuqzgxmwdtf	0.8
avkyjncpehslriobuqzgxmwdtf	0.8
vjmzbucagkqlortenwixdfyphs	0.7
vjmzbucagkqlortenwixdfyphs	0.7
xmktpadjguqfzonhirsevbcywl	0.3
xmktpadjguqfzonhirsevbcywl	0.3
udmpatybxeiswnrfkqogvjhczl	0.3
udmpatybxeiswnrfkqogvjhczl	0.3
dfmhavpbxnwsitukroqgjeczyl	0.3
dfmhavpbxnwsitukroqgjeczyl	0.3
nxkdpowjgbzfquimhsreavtcyl	0.1
nxkdpowjgbzfquimhsreavtcyl	0.1
