txefhirokpnlymawzcusqvbdjg	2.2
txefhirokpnlymawzcusqvbdjg	2.2
txefhirokpnlymawzcusqvbdjg	2.2
txefhirokpnlymawzcusqvbdjg	2.2
qxvmynrofszlepawhcutibdjkg	2.2
qxvmynrofszlepawhcutibdjkg	2.2
qxvmynrofszlepawhcutibdjkg	2.2
qxvmynrofszlepawhcutibdjkg	2.2
hrkqdewxtnvujilobcgzyfmpsa	0.3
hrkqdewxtnvujilobcgzyfmpsa	0.3
hrkqdewxtnvujilobcgzyfmpsa	0.3
hrkqdewxtnvujilobcgzyfmpsa	0.3
fonbqpxwvjsaidgrtclkmzhyeu	0.2
fonbqpxwvjsaidgrtclkmzhyeu	0.2
fonbqpxwvjsaidgrtclkmzhyeu	0.2
fonbqpxwvjsaidgrtclkmzhyeu	0.2
bwshmjorzekgpyuxfcavdtqinl	0.2
bwshmjorzekgpyuxfcavdtqinl	0.2
bwshmjorzekgpyuxfcavdtqinl	0.2
bwshmjorzekgpyuxfcavdtqinl	0.2
