vcfhoeqpjtuazkrlgmwsxnydbi	0.7
gnprckmzwiqhboldsayeuxftvj	0.7
agziynhcojrlmbfpqdwtuvkesx	0.7
aewgdzyshjnlmxcpqbotuvfrik	0.7
adfygkiosjxlmrwpqectuvzbhn	0.7
vfkowgqpjtuanxelimzcbrhyds	0.6
oyrzmcixdhvutbpqelsgajwfnk	0.6
vwzscdqpjtuaknblymforxigeh	0.3
ugqtzbsaopnxwecvjdilhryfkm	0.3
qtmiplrhezoxnvcgwkfdjusyba	0.3
uyqtkeoacpxrfdwvjghlsbiznm	0.2
udqtfrhaspkncbovjeylixgwzm	0.2
bwichyjvplsuemzrtfqadxokgn	0.2
xogsydjvpliurmwntcqabkhfez	0.1
xbijfwyltorvdhgaskzpnuqcme	0.1
ucseftwgzdjqlayxinmhvorpkb	0.1
rehjzfiltcbvgsyaonkpxuqwmd	0.1
rcyoigjvplhubmfxtwqaenszdk	0.1
nryjwcgltsxveidahzfpkuqomb	0.1
xlfwynsdieugkjthrbpzoqmcav	0
