sxykzqrojmilhfawncuptevbdg	2.2
sxykzqrojmilhfawncuptevbdg	2.2
ktevuxyjpgzldnrmacohbsqfwi	2
ktevuxyjpgzldnrmacohbsqfwi	2
xubpntkzigaovfclhsjywdeqmr	0.3
xubpntkzigaovfclhsjywdeqmr	0.3
nqlcefuysgkarbvzxphtoimwjd	0.3
nqlcefuysgkarbvzxphtoimwjd	0.3
zbwavfxpcmrigyhosknqljdtue	0.2
zbwavfxpcmrigyhosknqljdtue	0.2
fvlcybzremsnatkiqjpxugwdoh	0.2
fvlcybzremsnatkiqjpxugwdoh	0.2
xfdgbzqnampojveurhiswktylc	0.1
xfdgbzqnampojveurhiswktylc	0.1
ufmrqnthcgyziedjkvaxlpwbos	0.1
ufmrqnthcgyziedjkvaxlpwbos	0.1
tnwifuxarghjpqsoydzkmvbelc	0.1
tnwifuxarghjpqsoydzkmvbelc	0.1
qztjfxsigmnukbclpeordhyvwa	0.1
qztjfxsigmnukbclpeordhyvwa	0.1
