sxykzqrojmilhfawncuptevbdg	2.2
sxykzqrojmilhfawncuptevbdg	2.2
ktevuxyjpgzldnrmacohbsqfwi	2
ktevuxyjpgzldnrmacohbsqfwi	2
ejiysmdrwuvxhgctapqzlnbfok	0.4
ejiysmdrwuvxhgctapqzlnbfok	0.4
qlaszjxotyrbduipnvwemfchgk	0.2
qlaszjxotyrbduipnvwemfchgk	0.2
vmuhiwogbjkpdrqlzfyntesaxc	0.1
vmuhiwogbjkpdrqlzfyntesaxc	0.1
vlneioquxrathzgjfkdywbcpms	0.1
vlneioquxrathzgjfkdywbcpms	0.1
spzekgwymoqtdicbrhxulafnjv	0.1
spzekgwymoqtdicbrhxulafnjv	0.1
kwzpgdumtosjhavlibrfxyenqc	0.1
kwzpgdumtosjhavlibrfxyenqc	0.1
ctfbauodlqgwhisxzemnjpkyrv	0.1
ctfbauodlqgwhisxzemnjpkyrv	0.1
cbnfrojwlximdzktusgaphveyq	0.1
cbnfrojwlximdzktusgaphveyq	0.1
