insxcmytrqwljvafgpuzhkoebd	12.4
insqchmowtgrevaflpuxzjykbd	12.3
insxcmhjwrglqvyfepuzatobkd	12.1
insxcrwkyvglqebfmpuztjohad	11.5
insyckmbwqguxrafoptvejhlzd	11.2
insxcamhrtglqjvfkpuzyboewd	11.2
inshclmzwygtvuafbpqrxjkoed	11.2
insxcwkeayglqbtfhpuzrvojmd	10.6
insxckebmaglqtrfjpuzwyovhd	10.6
instcymlwugvzxafkprebjqhod	10.5
insxc-----glq--f-puz--o--d	9.4
insrchmywjglauxokpqzbevtdf	9
ins-c-m-w-g---af-p---j---d	8.8
insbcemfroglkjywdpazhxqtuv	8.4
inshcxmvbwgldofrupkzeyatjq	8.2
inswcbmxouglqdejapvzrhftky	8.1
insxcyvhkrjlabmfqpuzgeotwd	7.9
insxcrkvajhlgeqfwpuzbmoytd	7.9
insxc------l---f-puz--o--d	6.5
ins-c-m---gl-----p-z---t--	5.9
