axmzusbfvlptnwcegydhqikorj	0.8
axmjudbsitphnwcegrzfqvkoyl	0.8
axmjudbsitphnwcegrzfqvkoyl	0.8
apqjmdksitohgbucwrzfnvxeyl	0.7
apqjmdksitohgbucwrzfnvxeyl	0.7
aweholnjvsbduqpxmytzcigkrf	0.4
aweholnjvsbduqpxmytzcigkrf	0.4
apqlmzkdvhofgbucwyjsnixert	0.4
apqlmzkdvhofgbucwyjsnixert	0.4
agohplqjvswdcmxkuytzeinbrf	0.4
agohplqjvswdcmxkuytzeinbrf	0.4
aubswhetvzmjxognpyflkicqrd	0.3
aonlqzxdvhefwkmubyjsgipcrt	0.3
amkdbfchijqlpewgorstxvunyz	0.3
awefotnlidbzuqpxmrhjcvgkys	0.2
awefotnlidbzuqpxmrhjcvgkys	0.2
aubdwfehijmlxognprstkvcqyz	0.2
aubdwfehijmlxognprstkvcqyz	0.2
agotpjqzifwscmxkurldevnbyh	0.2
abcfetglidkzmnopqrhjuvwxys	0.2
