vbkwjxypeirlsnauozqgmhdtcf	1.8
vbkwjxypeirlsnauozqgmhdtcf	1.8
xvbtprfmgaoldqjeyzsihckuwn	1
xvbtprfmgaoldqjeyzsihckuwn	1
ioawprfngublyqjetzsmxdkvch	1
ioawprfngublyqjetzsmxdkvch	1
ayjtmonqievlfspguzdhrkbxwc	0.7
ayjtmonqievlfspguzdhrkbxwc	0.7
pkecmhtxsndworgqalbyfiujzv	0.3
pkecmhtxsndworgqalbyfiujzv	0.3
cdylxqhajkszieubfwgpmovntr	0.3
cdylxqhajkszieubfwgpmovntr	0.3
mbgwhcurdqktyoisjlvfnaepzx	0.2
mbgwhcurdqktyoisjlvfnaepzx	0.2
hsolvnmiadqzgutkycejprbfwx	0.2
hsolvnmiadqzgutkycejprbfwx	0.2
xeszfijhorucadybgwktvnqmlp	0.1
xeszfijhorucadybgwktvnqmlp	0.1
rgdznapcyoewjkfvitbuxqshlm	0.1
rgdznapcyoewjkfvitbuxqshlm	0.1
